Iteration,Runtime(ns)
4128,15997700
4129,17142000
4130,16938800
4131,16993600
4132,15990900
4133,15995000
4134,16992400
4135,16993700
4136,15991700
4137,16039300
4138,16991300
4139,17021400
4140,15992900
4141,16992500
4142,16993000
4143,15990000
4144,16994500
4145,17168900
4146,14991700
4147,16991600
4148,16995100
4149,15995000
4150,16990400
4151,16992400
4152,15992700
4153,17075000
4154,15993000
4155,16989500
4156,15995900
4157,16992400
4158,15995000
4159,16990400
4160,16012400
4161,17027300
4162,17016900
4163,15996200
4164,16991000
4165,16995700
4166,15990900
4167,15992600
4168,17028200
4169,16997700
4170,15992100
4171,17029600
4172,16027200
4173,16992500
4174,17170100
4175,15992900
4176,16991600
4177,15991700
4178,15995400
4179,16991200
4180,16992800
4181,15992300
4182,16996000
4183,16990700
4184,15992600
4185,16997800
4186,15987900
4187,16992500
4188,16994200
4189,15991200
4190,16992400
4191,15996500
4192,16986500
4193,15995400
4194,16994500
4195,17008000
4196,16169200
4197,16995400
4198,16015900
4199,16992800
4200,15992900
4201,17120800
4202,15993000
4203,16996900
4204,16988300
4205,15992900
4206,17001000
4207,15984700
4208,16072100
4209,16932200
4210,16973600
4211,15992900
4212,16991000
4213,16156400
4214,17014600
4215,15990300
4216,16995100
4217,17352400
4218,14995300
4219,16990400
4220,16992700
4221,17142600
4222,15997700
4223,15993000
4224,16992400
4225,16992500
4226,16076400
4227,15993600
4228,16992700
4229,17013700
4230,15994700
4231,16990700
4232,17014600
4233,15991700
4234,16993700
4235,15993800
4236,16007700
4237,16976800
4238,17052400
4239,16994500
4240,16037500
4241,16992400
4242,15990600
4243,16994800
4244,16011900
4245,16989800
4246,16528200
4247,15991500
4248,16993900
4249,16992400
4250,15993000
4251,16992400
4252,17033500
4253,16029000
4254,16992700
4255,15993000
4256,17192500
4257,15992600
4258,17017600
4259,15992600
4260,15992100
4261,17020800
4262,17018400
4263,15993500
4264,16200100
4265,16991300
4266,15993200
4267,17045000
4268,16989200
4269,16992400
4270,15993000
4271,17018400
4272,15991500
4273,16993900
4274,15993500
4275,16989500
4276,15998000
4277,16990100
4278,15996800
4279,16988600
4280,16992400
4281,16994500
4282,15991200
4283,16992500
4284,16039800
4285,16998400
4286,15987000
4287,15992100
4288,16993900
4289,16991000
4290,15998500
4291,16986000
4292,17029300
4293,15993000
4294,16997100
4295,16016300
4296,15988800
4297,16993700
4298,17150000
4299,17006000
4300,15984400
4301,16991300
4302,15994100
4303,17096000
4304,15993600
4305,15991100
4306,17993400
4307,15993300
4308,16994200
4309,15991200
4310,16992400
4311,15995900
4312,17015200
4313,15990600
4314,16995100
4315,16991800
4316,16014200
4317,15991200
4318,17153300
4319,17013700
4320,15995600
4321,17033500
4322,16023000
4323,15995000
4324,16990400
4325,16992800
4326,15996200
4327,17009800
4328,16989800
4329,15995600
4330,17018400
4331,15995300
4332,16017500
4333,16993000
4334,17017200
4335,15993300
4336,16992100
4337,15990600
4338,17058300
4339,16958200
4340,15994700
4341,16992700
4342,17140600
4343,15991500
4344,17030500
4345,16011900
4346,16992700
4347,16072600
4348,16913100
4349,17043500
4350,15992900
4351,17014600
4352,16015700
4353,15995300
4354,16990100
4355,17018100
4356,15993200
4357,17015500
4358,15992400
4359,17036100
4360,17080100
4361,16035400
4362,16999800
4363,16017500
4364,16995100
4365,16991800
4366,15993000
4367,16026000
4368,16991600
4369,17014500
4370,15990600
4371,16992500
4372,15993500
4373,17060600
4374,15993000
4375,17043800
4376,16012400
4377,16996300
4378,16988600
4379,16038400
4380,16988900
4381,15993200
4382,17041800
4383,16017700
4384,17021400
4385,15992300
4386,16105400
4387,17035800
4388,17034400
4389,16994500
4390,15990900
4391,16992400
4392,16991600
4393,16011200
4394,15991200
4395,15995000
4396,16990400
4397,15993300
4398,16003600
4399,16984100
4400,17105200
4401,16139900
4402,16955600
4403,15990900
4404,17125500
4405,17005400
4406,15981800
4407,16992400
4408,15992700
4409,15992900
4410,16992700
4411,16993400
4412,15992300
4413,16992200
4414,16993600
4415,15992700
4416,16991500
4417,15993000
4418,17030800
4419,15991200
4420,17004200
4421,15994400
4422,16998100
4423,15988800
4424,17073000
4425,15992700
4426,16992700
4427,15995000
4428,17036200
4429,17085100
4430,15992900
4431,17130900
4432,16011800
4433,16990400
4434,17065000
4435,16154700
4436,15992600
4437,16991000
4438,16018600
4439,17163000
4440,15998600
4441,16989800
4442,16033700
4443,16990300
4444,17012000
4445,15992900
4446,16095700
4447,16890000
4448,16992100
4449,16072400
4450,16948500
4451,17195100
4452,15994800
4453,16995000
4454,16047300
4455,15937500
4456,17027200
4457,17162800
4458,15890500
4459,16948800
4460,16991500
4461,15995900
4462,16990400
4463,16042000
4464,16989700
4465,16159700
4466,16994500
4467,15990900
4468,17017300
4469,15992900
4470,17000100
4471,17004600
4472,15998800
4473,16016000
4474,16996000
4475,17027800
4476,15991800
4477,17038800
4478,16216900
4479,16999800
4480,16991000
4481,16075300
4482,16132500
4483,16992500
4484,17041700
4485,16130400
4486,16990700
4487,16023700
4488,16065500
4489,16925500
4490,17134100
4491,16054900
4492,17022500
4493,15990600
4494,16176500
4495,17070100
4496,17044600
4497,15991500
4498,16993600
4499,15993000
4500,16991900
4501,16993900
4502,15992300
4503,16994200
4504,16090400
4505,17021900
4506,16992800
4507,16051100
4508,16013300
4509,16990700
4510,16994500
4511,16026000
4512,16991200
4513,15994500
4514,17013100
4515,16071100
4516,16942000
4517,16046100
4518,16994500
4519,17027500
4520,16018700
4521,16991800
4522,16016000
4523,16992400
4524,16990400
4525,15995000
4526,17013400
4527,15995000
4528,16990700
4529,15994700
4530,15993600
4531,16990100
4532,16992400
4533,16993000
4534,15997100
4535,16039000
4536,16998100
4537,17017500
4538,15992600
4539,16995100
4540,16990400
4541,16009800
4542,16244700
4543,16988900
4544,16038400
4545,16947500
4546,16993400
4547,15992900
4548,16770900
4549,17062000
4550,16012500
4551,17023400
4552,16019200
4553,17171600
4554,16144300
4555,16014500
4556,17041700
4557,15995900
4558,17081900
4559,17027300
4560,16557100
4561,17025200
4562,15991200
4563,16991900
4564,16083800
4565,17047100
4566,14993400
4567,16993300
4568,17056800
4569,15993000
4570,17170400
4571,16013300
4572,17000100
4573,16124600
4574,17062600
4575,15992100
4576,17031400
4577,16989500
4578,16994500
4579,16020100
4580,16018300
4581,16991300
4582,17083000
4583,16029900
4584,15994700
4585,16990700
4586,17012500
4587,16995700
4588,15991700
4589,15990900
4590,15995600
4591,16988600
4592,16991300
4593,16085300
4594,17072700
4595,17019000
4596,15990300
4597,17019600
4598,16019800
4599,16992500
4600,16992700
4601,15992700
4602,15992900
4603,17015800
4604,16992100
4605,15995300
4606,16990400
4607,16989800
4608,15994400
4609,17019900
4610,16058200
4611,16992100
4612,16042900
4613,16993300
4614,15994400
4615,17015800
4616,16154900
4617,17024900
4618,15991500
4619,16992500
4620,15991100
4621,17077500
4622,17076800
4623,15993000
4624,17034300
4625,16042200
4626,16020700
4627,17027600
4628,17012200
4629,15996800
4630,16988600
4631,15995300
4632,17015500
4633,17046400
4634,15988000
4635,15991400
4636,17020200
4637,17054400
4638,15990900
4639,17052100
4640,17017800
4641,15996200
4642,17009900
4643,15992600
4644,16008000
4645,17454000
4646,16129600
4647,16010000
4648,17024900
4649,16994000
4650,15992000
4651,17044100
4652,16990700
4653,15992600
4654,17013700
4655,16159100
4656,16014500
4657,16998700
4658,16990600
4659,15994800
4660,16989500
4661,15996200
4662,16992700
4663,17026700
4664,15992900
4665,16995400
4666,16989500
4667,16013000
4668,16995100
4669,16047000
4670,17091900
4671,15992600
4672,16991000
4673,15993000
4674,16991500
4675,17016100
4676,16019800
4677,15995900
4678,17012500
4679,16988000
4680,15991500
4681,16309000
4682,16990400
4683,16995000
4684,15990300
4685,17198800
4686,15997000
4687,17029100
4688,16013900
4689,17009000
4690,16014700
4691,15993000
4692,16992400
4693,16992500
4694,17170700
4695,14991100
4696,17019600
4697,16994200
4698,16992400
4699,16074400
4700,17042000
4701,16994500
4702,15991200
4703,16015100
4704,16992800
4705,17080900
4706,15993600
4707,17136400
4708,16017500
4709,16991800
4710,16016000
4711,17050600
4712,16018900
4713,15990600
4714,17019000
4715,17052600
4716,15991800
4717,16991000
4718,15993200
4719,16991900
4720,15994100
4721,16992400
4722,16991600
4723,16992400
4724,15993000
4725,15993500
4726,16994500
4727,16991300
4728,15992100
4729,16992700
4730,16994500
4731,15995600
4732,16990700
4733,16027500
4734,16994800
4735,15990600
4736,16992400
4737,15991500
4738,17149700
4739,15988600
4740,16995400
4741,16989400
4742,16069700
4743,16011600
4744,16973800
4745,16992800
4746,15992600
4747,16992500
4748,15951300
4749,16991000
4750,16166400
4751,17013100
4752,17035000
4753,16020700
4754,17021300
4755,15992700
4756,16993900
4757,15993000
4758,15992000
4759,16995300
4760,16013400
4761,16997700
4762,15990600
4763,16991900
4764,16994500
4765,15991200
4766,17128700
4767,15996500
4768,16992200
4769,15996500
4770,16042800
4771,16954700
4772,17145600
4773,16990000
4774,15995700
4775,17043700
4776,14992300
4777,17145600
4778,16773800
4779,15993200
4780,17047700
4781,16992400
4782,16995400
4783,16015700
4784,16992400
4785,15993600
4786,16991800
4787,16016000
4788,15997400
4789,17990100
4790,15990300
4791,16000400
4792,16986800
4793,17065600
4794,15993900
4795,17013400
4796,15994100
4797,16994500
4798,17023700
4799,16030200
4800,15993500
4801,16991600
4802,16992400
4803,15993000
4804,16992400
4805,15993300
4806,16992100
4807,16992400
4808,15993300
4809,15992700
4810,17142900
4811,16989500
4812,16003600
4813,17035200
4814,15672800
4815,16992400
4816,17047300
4817,16013400
4818,15992300
4819,16995400
4820,16990400
4821,17029600
4822,15990900
4823,17020200
4824,15991500
4825,16993900
4826,16169700
4827,17179800
4828,16153500
4829,17065900
4830,15995100
4831,17029900
4832,16066400
4833,15998900
4834,16986500
4835,15993000
4836,17011600
4837,16992700
4838,16993900
4839,15991500
4840,16022800
4841,16990400
4842,16996800
4843,16990700
4844,16055800
4845,16964100
4846,16042500
4847,17012800
4848,15993000
4849,17022200
4850,16152400
4851,16992400
4852,15990600
4853,17127000
4854,16908000
4855,16010400
4856,15993000
4857,17043200
4858,16012400
4859,16993300
4860,16992800
4861,17063200
4862,15993000
4863,16021000
4864,16964700
4865,15992600
4866,16991300
4867,17157100
4868,15995900
4869,16990100
4870,17047900
4871,15993000
4872,15993200
4873,17080400
4874,15992900
4875,16992500
4876,17008700
4877,15992600
4878,15993600
4879,17018100
4880,17023700
4881,16989800
4882,15993200
4883,16993400
4884,15991700
4885,16993900
4886,15993000
4887,16994200
4888,16990700
4889,15992900
4890,15992100
4891,17037900
4892,16997800
4893,15990500
4894,16178300
4895,16983300
4896,16045500
4897,16992400
4898,16992500
4899,15992900
4900,16992500
4901,16993000
4902,15993600
4903,16991800
4904,15993300
4905,15993500
4906,17017800
4907,16013600
4908,16996900
4909,16985700
4910,17071500
4911,16000000
4912,16990700
4913,15993200
4914,16165000
4915,17164200
4916,16992500
4917,15995000
4918,17023100
4919,15993600
4920,16993900
4921,16992400
4922,15990900
4923,15996800
4924,16988900
4925,16021000
4926,16989200
4927,17057100
4928,16023000
4929,17003700
4930,16981500
4931,16020400
4932,15995900
4933,17011600
4934,16992200
4935,15992000
4936,16994000
4937,16991800
4938,15997700
4939,16013000
4940,16992400
4941,15996000
4942,17044900
4943,16990700
4944,16068800
4945,16916600
4946,17020200
4947,15990600
4948,17182400
4949,15989800
4950,15993500
4951,17160900
4952,16978300
4953,15991800
4954,17108700
4955,15990300
4956,16994500
4957,17094600
4958,15938000
4959,16010100
4960,17123700
4961,16917500
4962,15998900
4963,17024300
4964,16026600
4965,15990900
4966,17013100
4967,17029600
4968,15992400
4969,17127600
4970,15931500
4971,17044100
4972,16958500
4973,15993000
4974,15995900
4975,17197800
4976,16998700
4977,15990000
4978,17039300
4979,16998100
4980,15992900
4981,17103400
4982,16019300
4983,15992000
4984,16993600
4985,17119700
4986,15993200
4987,17027600
4988,15990600
4989,16991500
4990,17058300
4991,15991200
4992,15990300
4993,16995100
4994,16992400
4995,15993000
4996,16992700
4997,16023000
4998,16990700
4999,17023700
5000,15993300
5001,16992400
5002,16992500
5003,15992900
5004,15994800
5005,17018700
5006,15995600
5007,16989500
5008,16992700
5009,16060200
5010,16989200
5011,16991000
5012,16019800
5013,15992700
5014,17038400
5015,16992800
5016,16027200
5017,16994800
5018,15990000
5019,15996200
5020,16989200
5021,17042000
5022,17001600
5023,15985800
5024,16990400
5025,15997100
5026,16988600
5027,15993300
5028,16994200
5029,15991200
5030,16989500
5031,15993800
5032,16992400
5033,15992100
5034,17991900
5035,15994500
5036,16991200
5037,15993300
5038,15993200
5039,16991900
5040,16993300
5041,15992100
5042,16993900
5043,16992400
5044,16043500
5045,16993600
5046,16097100
5047,16941700
5048,16095900
5049,15992400
5050,16992100
5051,16995700
5052,16989800
5053,15993900
5054,16992400
5055,15995000
5056,17142400
5057,15993500
5058,15995600
5059,16989200
5060,17045600
5061,15994400
5062,16993600
5063,17020200
5064,16031300
5065,16990100
5066,16029300
5067,15991700
5068,16993700
5069,16993000
5070,15991200
5071,16994800
5072,16993900
5073,15989400
5074,16099800
5075,16989800
5076,16994200
5077,17015100
5078,16029300
5079,15991500
5080,17088600
5081,17040300
5082,16238400
5083,15899500
5084,16992700
5085,15992900
5086,16992500
5087,17017500
5088,15995000
5089,16990400
5090,17028500
5091,15995600
5092,16992700
5093,15993000
5094,15993800
5095,17008100
5096,17051400
5097,16992800
5098,15992900
5099,15993000
5100,16992400
5101,16992500
5102,16049300
5103,15995900
5104,16989500
5105,17042000
5106,15995300
5107,17106100
5108,15992900
5109,16990100
5110,17019900
5111,16054300
5112,15990000
5113,17097800
5114,15990900
5115,16999200
5116,16988100
5117,16016800
5118,16993600
5119,17016700
5120,16009200
5121,17032500
5122,16128100
5123,17044400
5124,15997100
5125,17014300
5126,16016800
5127,15995100
5128,16988000
5129,17067100
5130,15991200
5131,16994200
5132,16992400
5133,15991500
5134,16012700
5135,17992200
5136,15993000
5137,17013700
5138,16036300
5139,15990000
5140,16993100
5141,17040200
5142,15984700
5143,15993000
5144,17991000
5145,15993800
5146,15993300
5147,16991000
5148,16995600
5149,16150900
5150,16992400
5151,16992500
5152,15992900
5153,16609100
5154,15993000
5155,16992400
5156,15990000
5157,16995400
5158,16991000
5159,16013900
5160,16992400
5161,16992800
5162,15992600
5163,15993000
5164,16992700
5165,16992800
5166,15992900
5167,16992500
5168,15992600
5169,16992800
5170,16992400
5171,15993000
5172,15990300
5173,16993000
5174,16994500
5175,15992900
5176,16992800
5177,17026400
5178,15991400
5179,16994000
5180,15992900
5181,16991600
5182,16993600
5183,15992900
5184,16995400
5185,15990000
5186,16992500
5187,16991200
5188,15994200
5189,15992900
5190,16991300
5191,17028700
5192,15991800
5193,16052900
5194,17015700
5195,17019600
5196,16993900
5197,16011600
5198,17018400
5199,15991800
5200,16993600
5201,16014500
5202,17142000
5203,15899200
5204,16990300
5205,15995300
5206,16995400
5207,15991200
5208,16992200
5209,17040200
5210,16014800
5211,16995700
5212,16041600
5213,17013100
5214,15993600
5215,16991800
5216,15993000
5217,17006300
5218,16978900
5219,15992600
5220,15993300
5221,17047300
5222,16991600
5223,15995900
5224,16990900
5225,15992700
5226,16989800
5227,17147100
5228,16074700
5229,15990500
5230,16994300
5231,17006900
5232,15991400
5233,17019900
5234,16017500
5235,16991200
5236,16994000
5237,15992900
5238,15996200
5239,17259500
5240,16998100
5241,15990600
5242,17257700
5243,15877900
5244,16836000
5245,16993900
5246,16016600
5247,15996200
5248,16992400
5249,16992200
5250,15992900
5251,16992500
5252,17180100
5253,15989400
5254,16184500
5255,16988000
5256,15990600
5257,16994800
5258,17039000
5259,16011000
5260,17019600
5261,16022200
5262,15995900
5263,16995100
5264,17013100
5265,17140800
5266,16023100
5267,16992400
5268,15992400
5269,17082200
5270,15992900
5271,15991800
5272,16994200
5273,17145900
5274,15994100
5275,16135500
5276,17909300
5277,15998300
5278,16993300
5279,15993000
5280,15990600
5281,17460700
5282,15993300
5283,16997100
5284,17038800
5285,16142000
5286,15990000
5287,17094500
5288,16016600
5289,16996600
5290,17091600
5291,15994400
5292,16008300
5293,17028700
5294,16992200
5295,15995600
5296,17025500
5297,16026600
5298,16045200
5299,16992400
5300,17013100
5301,16016300
5302,16992700
5303,16992100
5304,15993000
5305,17017500
5306,15993000
5307,16994500
5308,15990900
5309,16990600
5310,16996300
5311,15992700
5312,16991500
5313,15990900
5314,17018700
5315,17171900
5316,14991400
5317,16992700
5318,16992200
5319,15990900
5320,16994800
5321,17019600
5322,15990600
5323,17038700
5324,16021600
5325,16997500
5326,17286000
5327,16102800
5328,16994500
5329,16032200
5330,16018000
5331,16992400
5332,16993400
5333,15992300
5334,16136700
5335,17022300
5336,15993200
5337,16991900
5338,17185700
5339,16015400
5340,16994800
5341,16992700
5342,16019200
5343,15990000
5344,16993700
5345,15992900
5346,16993900
5347,16991000
5348,15992700
5349,16992100
5350,15994400
5351,16993100
5352,16990000
5353,15994800
5354,15993500
5355,16991600
5356,16991800
5357,16992500
5358,15993800
5359,16994200
5360,15992700
5361,15992300
5362,17049400
5363,16992500
5364,16992400
5365,15991500
5366,16994200
5367,15993000
5368,17013400
5369,15993200
5370,15994700
5371,17081600
5372,17024600
5373,16991600
5374,15993800
5375,16992400
5376,15993000
5377,16994500
5378,16025100
5379,15994500
5380,16991200
5381,17018400
5382,15993000
5383,17052900
5384,16990400
5385,15991200
5386,16158200
5387,17030200
5388,15995000
5389,17024900
5390,16990400
5391,16992700
5392,15989700
5393,16012200
5394,16990700
5395,16993600
5396,15993500
5397,16995400
5398,17117000
5399,15993500
5400,16992200
5401,15992000
5402,16993400
5403,16994800
5404,15992600
5405,16016300
5406,16187100
5407,16989500
5408,17118800
5409,15993500
5410,16992700
5411,15990900
5412,16991900
5413,16993900
5414,15992400
5415,16998600
5416,15986800
5417,17014200
5418,15991500
5419,17128800
5420,17016000
5421,15997100
5422,16985700
5423,15995600
5424,15991800
5425,17026400
5426,16998600
5427,16052300
5428,16932800
5429,16992400
5430,15993600
5431,16991800
5432,16013600
5433,15996500
5434,17004000
5435,16992100
5436,15995400
5437,16990300
5438,17026100
5439,16137000
5440,16036000
5441,16993900
5442,16020700
5443,17020200
5444,16992400
5445,16994300
5446,16020700
5447,17124300
5448,16029300
5449,17005100
5450,15990900
5451,15993800
5452,16991300
5453,16993300
5454,15993300
5455,16991800
5456,17019600
5457,16005000
5458,17093100
5459,15995600
5460,15994500
5461,16990900
5462,16992500
5463,15991700
5464,16995400
5465,17017600
5466,15992000
5467,16993700
5468,15992900
5469,16995400
5470,16989500
5471,15993200
5472,15991800
5473,17053000
5474,17049900
5475,15991800
5476,17018700
5477,16069700
5478,15991200
5479,17174500
5480,16105400
5481,16992400
5482,17026100
5483,16016000
5484,17012500
5485,16992100
5486,16016600
5487,16000600
5488,17042000
5489,16992200
5490,16991200
5491,15029500
5492,17991900
5493,14993500
5494,17016700
5495,16993600
5496,15990900
5497,16994500
5498,16992700
5499,15991200
5500,17039700
5501,16021200
5502,16995400
5503,17015800
5504,16027800
5505,15990300
5506,16995100
5507,17037000
5508,16001200
5509,16987100
5510,16994200
5511,15993000
5512,15990900
5513,16993300
5514,15995000
5515,17990800
5516,15991700
5517,15994200
5518,16993900
5519,16990700
5520,15992000
5521,15994200
5522,16992400
5523,16992200
5524,16993000
5525,15992900
5526,15993000
5527,16991000
5528,16993000
5529,15994400
5530,16991900
5531,15992300
5532,16992200
5533,15995300
5534,16991600
5535,16992100
5536,16993000
5537,16016300
5538,15996800
5539,16991300
5540,17013100
5541,15996500
5542,16988600
5543,16005300
5544,16983300
5545,16989500
5546,16031600
5547,16991600
5548,16993900
5549,16014800
5550,16992400
5551,15993000
5552,16024500
5553,16992400
5554,16992500
5555,16025700
5556,15992600
5557,16993100
5558,16989500
5559,15995900
5560,17025200
5561,16014500
5562,16992400
5563,16992800
5564,16050200
5565,15989100
5566,16993900
5567,17020200
5568,15994700
5569,17023700
5570,16992500
5571,15991400
5572,16994000
5573,15990300
5574,16997700
5575,17055000
5576,15992700
5577,15991500
5578,16994200
5579,17027800
5580,15992700
5581,17040500
5582,16007400
5583,16994500
5584,16992200
5585,16015400
5586,15991700
5587,16993700
5588,17026900
5589,15993300
5590,17034300
5591,15993000
5592,15992900
5593,17027300
5594,17026400
5595,16992100
5596,15993300
5597,17051700
5598,15997100
5599,17015800
5600,15993500
5601,16990700
5602,17028700
5603,15990300
5604,15998300
5605,16989800
5606,17029600
5607,15994700
5608,16990400
5609,16011600
5610,17149400
5611,16997400
5612,16021000
5613,15994500
5614,16992700
5615,16990700
5616,15991200
5617,17047900
5618,16077600
5619,15907400
5620,18027900
5621,16067600
5622,15934300
5623,16976800
5624,17187800
5625,16018300
5626,16970900
5627,16050200
5628,16076500
5629,17908400
5630,15992900
5631,15993000
5632,16992700
5633,16992200
5634,15992900
5635,17106100
5636,15912700
5637,17055300
5638,17064700
5639,15995300
5640,16990100
5641,15991200
5642,16019800
5643,16991600
5644,16990900
5645,15995300
5646,16126700
5647,16998000
5648,16992800
5649,15992900
5650,17022300
5651,16993600
5652,15994100
5653,16078600
5654,18014300
5655,15994700
5656,15991200
5657,16992200
5658,15994100
5659,16991300
5660,16993000
5661,15992400
5662,16993000
5663,15992400
5664,16992400
5665,15993500
5666,16991900
5667,15901800
5668,16993000
5669,16993900
5670,15995900
5671,16987700
5672,16016900
5673,16892400
5674,17063300
5675,15992900
5676,17008400
5677,16993600
5678,15993000
5679,17021000
5680,16018700
5681,16992700
5682,15991500
5683,16993900
5684,17130000
5685,15819400
5686,16990700
5687,15992900
5688,16991600
5689,17146800
5690,16054600
5691,16015700
5692,17022800
5693,15995300
5694,16988600
5695,17099000
5696,16027800
5697,16810900
5698,16992200
5699,15992900
5700,16992500
5701,15992900
5702,15993000
5703,17992800
5704,16019800
5705,15992400
5706,16992400
5707,16171200
5708,16992700
5709,16657600
5710,15992600
5711,17017800
5712,15990300
5713,16994800
5714,16991300
5715,15995900
5716,17027300
5717,15992900
5718,16990100
5719,16064400
5720,17019000
5721,16011500
5722,17040000
5723,17169800
5724,15990600
5725,17128700
5726,15992100
5727,15919200
5728,16990400
5729,17131400
5730,16986200
5731,15993300
5732,15992600
5733,16992500
5734,16992700
5735,15992700
5736,15993200
5737,17021400
5738,16991800
5739,15990300
5740,16995700
5741,17023800
5742,15998800
5743,16992500
5744,15992900
5745,16474300
5746,16992700
5747,17026400
5748,15990300
5749,16995400
5750,16013900
5751,15992100
5752,16993600
5753,16992700
5754,16989800
5755,15995300
5756,16992500
5757,15995300
5758,16990600
5759,16086000
5760,16019500
5761,16966100
5762,16994300
5763,16989400
5764,16009500
5765,16992500
5766,15995300
5767,16990100
5768,16992700
5769,14991100
5770,17994300
5771,15993200
5772,16052000
5773,16933400
5774,17017600
5775,16003500
5776,16989200
5777,17053600
5778,16095000
5779,16921900
5780,16068000
5781,16092400
5782,16892400
5783,16991500
5784,16991000
5785,15993500
5786,17080700
5787,16054300
5788,15937200
5789,17038500
5790,15994700
5791,17096000
5792,16992500
5793,15992300
5794,16993100
5795,16017700
5796,16992200
5797,16990900
5798,15995100
5799,15992300
5800,17026700
5801,16992700
5802,16012200
5803,17080600
5804,17095500
5805,14991700
5806,17030800
5807,16986800
5808,15997700
5809,17016000
5810,17013100
5811,15993000
5812,16992400
5813,16018100
5814,17044100
5815,16940800
5816,16087000
5817,15994500
5818,16990600
5819,16992500
5820,15994700
5821,17015800
5822,16025400
5823,16995700
5824,17009800
5825,15991500
5826,17019600
5827,17029300
5828,16017500
5829,16994200
5830,15990900
5831,15992900
5832,16994800
5833,17033500
5834,15998800
5835,15992100
5836,16993300
5837,16989800
5838,16019800
5839,17066000
5840,16019800
5841,16993000
5842,16013300
5843,16992500
5844,16992400
5845,17141500
5846,15992900
5847,15995600
5848,16989500
5849,17179000
5850,15997300
5851,16992800
5852,15990300
5853,15995300
5854,16992700
5855,16991300
5856,15994100
5857,16992500
5858,15992900
5859,16992500
5860,16992400
5861,15993300
5862,16992400
5863,15993000
5864,16992400
5865,15991800
5866,17016000
5867,16991900
5868,15992000
5869,16993400
5870,16025400
5871,16994200
5872,16991300
5873,15992300
5874,16991900
5875,15993800
5876,15993000
5877,17031700
5878,17011600
5879,15992600
5880,16993100
5881,17013100
5882,15992900
5883,16992800
5884,15992900
5885,16993100
5886,15991700
5887,17042900
5888,15992700
5889,16992700
5890,16990100
5891,16153500
5892,15995000
5893,16990400
5894,17016900
5895,15991500
5896,17111700
5897,15993200
5898,16990100
5899,16994800
5900,16052600
5901,16006800
5902,17041400
5903,16993000
5904,15992100
5905,17090100
5906,16016900
5907,15991800
5908,17015400
5909,16992800
5910,15992600
5911,17047600
5912,16992500
5913,15993500
5914,17053600
5915,16064600
5916,16999800
5917,16985100
5918,15993300
5919,16990600
5920,15992700
5921,15995000
5922,17140600
5923,16997400
5924,15993000
5925,15992100
5926,17023700
5927,16992400
5928,16993700
5929,15992000
5930,16992500
5931,15997400
5932,16985900
5933,15995300
5934,16995100
5935,16990100
5936,15992700
5937,16060500
5938,16924900
5939,16991500
5940,16003600
5941,16992700
5942,17009000
5943,15998300
5944,16987400
5945,16009500
5946,15994100
5947,16992700
5948,16992500
5949,16013600
5950,16972100
5951,15993800
5952,16994500
5953,16990100
5954,16990400
5955,15995300
5956,16990700
5957,15994700
5958,15996200
5959,17987800
5960,16324600
5961,15995900
5962,17131500
5963,16015900
5964,15992100
5965,17044400
5966,16018000
5967,17128200
5968,16995700
5969,15991500
5970,16996000
5971,16989400
5972,15993900
5973,16992400
5974,15991800
5975,15993000
5976,17994800
5977,14990600
5978,16994500
5979,16993300
5980,16990700
5981,15992600
5982,15995300
5983,16992500
5984,16993000
5985,15992400
5986,17053500
5987,17027000
5988,15990000
5989,16995700
5990,15992300
5991,16992500
5992,15993500
5993,16992200
5994,15997100
5995,16990000
5996,17141800
5997,15994700
5998,16136100
5999,17642800
6000,15993000
6001,15992600
6002,16992800
6003,16990100
6004,15995300
6005,15991500
6006,16994500
6007,17056100
6008,16021900
6009,16996000
6010,17015800
6011,15992600
6012,16996000
6013,15989400
6014,16993000
6015,16994300
6016,16012400
6017,17018400
6018,16995100
6019,16020100
6020,15998600
6021,16994800
6022,16990000
6023,15993000
6024,15995600
6025,17141200
6026,17099800
6027,15991500
6028,16993900
6029,15667200
6030,16992400
6031,16994300
6032,16118300
6033,16086800
6034,16918100
6035,16770500
6036,16991600
6037,15994400
6038,16992500
6039,16003800
6040,17024300
6041,17207600
6042,15995000
6043,16020100
6044,16998400
6045,15995000
6046,16990400
6047,17013100
6048,15995000
6049,16017700
6050,17998500
6051,15989100
6052,16988600
6053,16025400
6054,15726200
6055,17018100
6056,16990700
6057,16997400
6058,16035200
6059,15992900
6060,16956800
6061,16989500
6062,16011800
6063,16995100
6064,16990100
6065,16029800
6066,16431500
6067,17062700
6068,15992900
6069,17117600
6070,16992400
6071,15989700
6072,16996300
6073,16031600
6074,15990300
6075,16994800
6076,16990400
6077,16085900
6078,16899500
6079,16992400
6080,16054100
6081,15992100
6082,16994500
6083,16991500
6084,15995300
6085,17028500
6086,16136100
6087,15998500
6088,16989200
6089,17017800
6090,15994800
6091,17016600
6092,15993200
6093,16994800
6094,17036500
6095,16016500
6096,17026100
6097,17114300
6098,15993000
6099,15991700
6100,16994000
6101,16989800
6102,15997300
6103,16990700
6104,16075300
6105,15969300
6106,17018400
6107,16967400
6108,15993300
6109,17061200
6110,16019800
6111,16993900
6112,17001300
6113,15983800
6114,17002800
6115,17010700
6116,15989100
6117,16992700
6118,16019600
6119,16990300
6120,15996200
6121,16992500
6122,15989400
6123,16998300
6124,16988100
6125,16021500
